Date,406213_rain,406213_evap,406215_rain,406215_evap,406216_rain,406216_evap,406217_rain,406217_evap,406262_rain,406262_evap,406214_rain,406214_evap,406235_rain,406235_evap,406226_rain,406226_evap,406219_rain,406219_evap,Dam_rain,Dam_evap,406201_rain,406201_evap,406224_rain,406224_evap,406218_rain,406218_evap,406202_rain,406202_evap,406265_rain,406265_evap
27/11/2005,0.0000,4.2825,0.0000,4.3860,0.0000,4.4278,0.0000,4.7117,0.0000,4.8941,0.0000,4.8478,0.0000,4.4817,0.0000,4.8022,0.0000,4.6718,0.0000,5.0025,0.0000,5.0236,0.0000,5.0094,0.0000,5.1217,0.0000,5.1493,0.0000,5.1823
28/11/2005,0.5416,4.6179,0.1957,4.7293,0.0000,4.7936,0.0000,4.9882,0.0000,5.0374,0.0000,5.0182,0.0217,4.7761,0.0228,5.0230,0.0368,4.9161,0.0000,5.0643,0.0000,5.0926,0.0000,5.1828,0.0000,5.2999,0.0000,5.4388,0.0738,5.4913
29/11/2005,0.8146,4.2821,0.7951,4.3469,0.0000,4.3275,0.0000,4.6785,0.0000,4.8907,0.0239,4.8170,0.0074,4.5583,0.9000,4.8710,0.4014,4.7006,0.5000,4.9513,1.9744,4.9746,3.3023,4.9856,1.2626,5.0078,0.0111,5.0213,0.0000,5.0368
30/11/2005,2.3950,5.3558,1.9618,5.4818,1.2917,5.3318,1.4629,5.6677,2.2689,5.6767,1.9289,5.6552,9.8290,5.4044,13.3532,5.5609,5.6384,5.5454,4.9143,5.6498,2.2696,5.6713,1.7345,5.6500,1.7058,5.6866,5.7365,5.6971,5.9426,5.7087
01/12/2005,0.1981,6.2811,0.5541,6.3783,2.3056,6.3618,1.4257,6.5702,0.9148,6.6241,1.0049,6.5945,0.1253,6.2318,0.1076,6.3804,0.3102,6.4426,0.3571,6.5362,0.4326,6.5504,0.5018,6.4919,0.8551,6.5152,0.6746,6.4179,0.3639,6.4898
02/12/2005,0.1236,2.9411,0.1303,2.9026,0.4917,2.8253,0.3800,3.0365,0.0918,3.1308,0.1944,3.0459,0.0235,3.0927,0.1076,3.2176,0.0106,3.0944,0.0000,3.2046,0.0249,3.1991,0.0000,3.2400,0.0000,3.2322,0.0000,3.2449,0.0000,3.2611
03/12/2005,9.9565,3.8986,9.7061,3.9273,11.0000,3.8863,7.7857,4.0220,8.9967,4.0685,8.6577,4.0495,13.1189,3.9539,11.8975,4.0613,10.7637,4.0203,13.0571,4.1007,11.3778,4.1043,9.0936,4.1154,7.1469,4.1353,4.8476,4.1570,5.0803,4.1698
04/12/2005,0.0000,5.2335,0.0000,5.2604,0.0000,5.2403,0.0000,5.3909,0.0000,5.4273,0.0000,5.4145,0.0000,5.3163,0.0000,5.4282,0.0000,5.3810,0.0000,5.4676,0.0000,5.4822,0.0000,5.5102,0.0000,5.5540,0.0000,5.6065,0.0000,5.6373
05/12/2005,0.0000,6.0643,0.0000,6.0962,0.0000,6.0027,0.0000,6.1455,0.0000,6.2015,0.0000,6.1599,0.0041,6.0882,0.1203,6.1770,0.0036,6.1464,0.0000,6.2037,0.0178,6.2090,0.2155,6.2154,0.0070,6.2353,0.0000,6.2726,0.0082,6.2943
06/12/2005,0.0718,3.1493,0.0000,3.1758,0.0028,3.1764,0.6514,3.2390,0.0016,3.2147,0.1542,3.2433,0.0005,3.0381,0.0000,2.9706,0.0000,3.0780,0.0000,3.1585,0.0286,3.1768,0.0000,3.1536,0.0086,3.2214,0.0159,3.2472,2.2885,3.2890
07/12/2005,23.2722,5.3106,30.9316,5.3840,47.7639,5.3311,25.6457,5.5469,19.5869,5.7254,20.8458,5.6560,20.0433,5.5295,16.7899,5.7360,21.6385,5.6096,15.8857,5.7861,13.9469,5.8116,14.3841,5.9498,14.2267,6.0370,15.4238,6.0998,11.5787,6.1556
08/12/2005,0.0021,4.6335,0.0000,4.6736,0.0000,4.7003,0.0000,4.9283,0.0000,4.9838,0.0000,4.9636,0.0005,4.8260,0.0000,5.0427,0.0000,4.8719,0.0000,5.0331,0.0000,5.1084,0.0000,5.1886,0.0000,5.2836,0.0000,5.3619,0.0000,5.4614
09/12/2005,0.0000,5.0758,0.0000,5.1742,0.0000,5.2561,0.0000,5.5550,0.0000,5.6581,0.0000,5.6023,0.0000,5.2909,0.0000,5.6013,0.0000,5.4401,0.0000,5.6667,0.0000,5.7244,0.0000,5.7866,0.0000,5.9107,0.0000,5.9585,0.0000,6.0145
10/12/2005,0.0000,5.6919,0.0000,5.8595,0.0000,5.9464,0.0000,6.1263,0.0000,6.1558,0.0000,6.1371,0.0000,5.8298,0.0000,5.9802,0.0000,5.9676,0.0000,6.1761,0.0000,6.1994,0.0000,6.2251,0.0000,6.2861,0.0000,6.4195,0.0000,6.4715
11/12/2005,0.0000,6.4526,0.0000,6.5138,0.0000,6.5331,0.0000,6.6640,0.0000,6.6539,0.0000,6.6407,0.0000,6.4770,0.0000,6.5528,0.0000,6.5378,0.0000,6.5869,0.0000,6.6261,0.0000,6.6396,0.0000,6.6801,0.0000,6.7027,0.1279,6.7979
12/12/2005,0.0697,4.7578,0.0000,4.8228,0.0000,4.8411,0.0000,4.9744,0.0000,4.9814,0.0000,5.0174,0.0000,4.8142,0.0000,4.9103,0.0000,4.8887,0.0000,4.9800,0.0000,5.0452,0.0000,5.0162,0.0000,5.0999,0.0000,5.1395,0.0000,5.1966
13/12/2005,1.9695,5.1005,0.9873,5.1762,3.9222,5.2913,1.4886,5.6220,0.7377,5.7692,1.0063,5.7592,0.3576,5.3485,0.0114,5.6806,0.5400,5.4851,0.0000,5.8658,0.4601,5.9707,1.6068,6.0461,2.6671,6.1250,2.3238,6.2667,0.9180,6.3043
14/12/2005,0.0000,5.9100,0.0005,5.9575,0.0000,5.9843,0.0000,6.2369,0.0000,6.2417,0.0000,6.2184,0.0000,5.9544,0.0000,6.0637,0.0000,6.0506,0.0000,6.2094,0.0000,6.2595,0.0000,6.2748,0.0000,6.3341,0.0000,6.3807,0.0000,6.4265
15/12/2005,0.0000,4.9163,0.0091,4.9796,0.0000,5.0179,0.0000,5.2816,0.0000,5.3235,0.0000,5.2728,0.0000,5.0036,0.0000,5.2080,0.0000,5.1341,0.0000,5.2967,0.0000,5.3140,0.0000,5.2878,0.0000,5.3282,0.0000,5.3235,0.0000,5.3409
16/12/2005,2.7536,5.5068,3.4666,5.7500,5.9333,5.8594,3.6114,6.0266,2.8574,6.1186,2.8535,6.0766,2.7618,5.6664,1.1924,5.8957,1.6892,5.8477,1.0857,5.9884,0.7330,6.0541,0.1259,6.0757,0.3407,6.2501,0.5778,6.3748,0.4885,6.4109
17/12/2005,0.6619,4.6234,0.2548,4.7332,0.0000,4.8222,0.0000,5.1668,0.0000,5.2204,0.0282,5.1786,0.1115,4.8176,0.0000,5.0345,0.5901,4.9726,0.0000,5.2457,0.0121,5.2644,0.0000,5.2578,0.0000,5.3196,0.0000,5.3540,0.0000,5.3844
18/12/2005,2.1791,4.0914,2.2712,4.1842,1.3667,4.2593,0.6629,4.5819,0.8492,4.7123,0.9908,4.7230,4.0788,4.3733,3.5861,4.6855,2.6962,4.5088,2.8429,4.8186,2.9760,4.9255,3.4291,5.0188,2.2671,5.0942,0.9413,5.0943,1.0557,5.0946
19/12/2005,0.0703,5.7160,0.2268,5.8227,0.6583,5.8615,1.2000,5.9655,1.1508,6.0114,1.0831,5.9978,0.0134,5.8489,0.0000,6.0079,0.1442,5.9456,0.1714,6.0334,0.2051,6.0630,0.0214,6.0950,0.0000,6.1302,0.0000,6.1772,0.0000,6.2058
20/12/2005,0.0000,6.1673,0.0000,6.2813,0.0000,6.3502,0.0000,6.5959,0.0000,6.6163,0.0000,6.6012,0.0000,6.3361,0.0000,6.5660,0.0000,6.4655,0.0000,6.6163,0.0000,6.6371,0.0000,6.7298,0.0000,6.8076,0.0000,6.8516,0.0000,6.8901
21/12/2005,0.0393,5.7949,0.0065,5.9030,0.0000,6.0982,0.0000,6.2293,0.0000,6.2719,0.0000,6.2538,0.0000,5.9953,0.0000,6.1908,0.0000,6.0951,0.0000,6.3407,0.0000,6.3585,0.0000,6.4128,0.0000,6.5421,0.0000,6.7246,0.0000,6.7630
22/12/2005,0.1956,6.0719,0.0430,6.2186,0.0000,6.3095,0.0514,6.4273,0.0213,6.5041,0.1070,6.4675,0.0871,6.2680,0.0114,6.4761,0.0506,6.3885,0.0000,6.5372,0.0612,6.5540,0.0000,6.6065,0.0321,6.6720,0.0000,6.7608,0.0000,6.8267
23/12/2005,0.0209,5.4297,0.0000,5.5545,0.0000,5.6665,0.0000,6.0493,0.0000,6.0875,0.0000,6.1263,0.0000,5.6483,0.0000,5.9095,0.0000,5.7810,0.0000,6.0334,0.0000,6.1967,0.0000,6.2358,0.0000,6.3230,0.0000,6.3711,0.0000,6.3231
24/12/2005,0.6303,5.0730,0.7908,5.1619,1.0278,5.2116,0.3800,5.3997,0.4246,5.4840,0.5317,5.4881,0.5991,5.2140,0.6873,5.4691,0.7630,5.3660,0.9143,5.5616,0.6656,5.6187,0.1627,5.6918,0.3329,5.7999,0.1143,5.8366,0.0180,5.8697
25/12/2005,0.0144,4.2361,0.0371,4.2349,0.0000,4.2522,0.0000,4.3909,0.0000,4.5235,0.0000,4.4994,0.0000,4.4087,0.0000,4.5798,0.0000,4.4759,0.0000,4.6215,0.0000,4.6585,0.0000,4.8486,0.0000,4.9472,0.0000,5.1182,0.0000,5.3190
26/12/2005,0.2167,4.9768,0.6065,5.1000,0.0000,5.2022,0.0000,5.4175,0.0000,5.4193,0.0000,5.4297,0.0000,5.1319,0.0000,5.3168,0.0370,5.2370,0.0000,5.3424,0.0000,5.3652,0.0000,5.3987,0.0000,5.4246,0.0000,5.4165,0.0000,5.3610
27/12/2005,0.0000,6.0560,0.0019,6.1185,0.0000,6.1009,0.0000,6.3117,0.0000,6.3125,0.0000,6.3430,0.0000,6.1323,0.0000,6.2453,0.0000,6.2104,0.0000,6.3101,0.0463,6.3906,0.2609,6.4276,0.4819,6.5338,0.3349,6.5732,0.0230,6.5952
28/12/2005,1.3738,6.0451,0.6364,6.1066,0.2139,6.1379,0.0000,6.4453,0.1541,6.4736,0.0669,6.4692,1.0728,6.2330,0.5975,6.4025,0.8472,6.2983,0.4857,6.4238,0.1824,6.4680,0.0355,6.5159,0.0000,6.5485,0.0000,6.5930,0.0705,6.6140
29/12/2005,0.0000,6.0436,0.0019,6.1011,0.0000,6.1779,0.0000,6.3178,0.0000,6.3597,0.0000,6.3414,0.0000,6.1309,0.0000,6.2100,0.0000,6.1746,0.0000,6.3125,0.0000,6.3734,0.0000,6.3984,0.0000,6.4472,0.0000,6.4749,0.0000,6.5132
30/12/2005,0.0000,7.5816,0.0000,7.5679,0.0000,7.4248,0.0000,7.4834,0.0000,7.5324,0.0000,7.5099,0.0000,7.6129,0.0000,7.5889,0.0000,7.5978,0.0000,7.5084,0.0000,7.5199,0.0000,7.5143,0.0000,7.5543,0.0000,7.7004,0.0000,7.7515
31/12/2005,0.0000,7.8042,0.0000,7.8169,0.0000,7.8291,0.0000,7.9800,0.0000,7.9476,0.0000,7.9347,0.0000,7.8664,0.0000,7.8810,0.0000,7.8802,0.0000,7.8727,0.0000,7.9028,0.0000,7.9875,0.0000,7.9795,0.0000,8.0321,0.0000,8.0422
01/01/2006,1.1935,5.0507,0.2166,5.0952,0.0000,5.2493,0.0000,5.4149,0.0000,5.4637,0.0000,5.4509,0.0000,5.3593,0.0000,5.6522,0.0442,5.3654,0.0000,5.5883,0.0804,5.7567,0.9914,6.1296,0.9827,6.2562,0.9571,6.6407,0.0033,6.8847
02/01/2006,6.6628,5.8733,7.6638,5.9747,5.5611,5.9937,3.8514,6.2360,3.7984,6.2776,3.7958,6.2546,5.4899,6.0002,5.4823,6.2549,5.9077,6.1473,4.3571,6.3048,4.1211,6.3232,3.4395,6.3524,3.1366,6.3977,3.8032,6.4796,4.8918,6.5103
03/01/2006,0.0113,5.0216,0.0000,5.1307,0.0000,5.1587,0.0000,5.4203,0.0000,5.5669,0.0000,5.5469,0.0000,5.3227,0.0000,5.5675,0.0000,5.4111,0.0000,5.6374,0.0000,5.7189,0.0000,5.9334,0.0000,6.0764,0.0000,6.2640,0.0000,6.3848
04/01/2006,0.0000,4.3046,0.0000,4.4942,0.0000,4.6256,0.0000,4.9972,0.0000,5.0144,0.0000,5.0064,0.0000,4.5799,0.0000,4.8513,0.0000,4.7184,0.0000,5.0421,0.0000,5.0655,0.0000,5.0886,0.0000,5.2012,0.0000,5.2903,0.0000,5.3874
05/01/2006,0.0000,5.6311,0.0000,5.7628,0.0000,5.6568,0.0000,5.8062,0.0000,5.8568,0.0000,5.8111,0.0000,5.7079,0.0000,5.8386,0.0000,5.8288,0.0000,5.8201,0.0000,5.8042,0.0000,5.7196,0.0000,5.7183,0.0000,5.6148,0.0000,5.6075
06/01/2006,0.0000,6.2908,0.0000,6.3943,0.0000,6.4688,0.0000,6.6398,0.0000,6.7071,0.0000,6.6833,0.0000,6.5256,0.0000,6.6973,0.0000,6.6034,0.0000,6.7553,0.0000,6.7767,0.0000,6.7893,0.0000,6.8205,0.0000,6.8283,0.0000,6.8394
07/01/2006,0.0000,6.3873,0.0000,6.5887,0.0000,6.6530,0.0000,6.8733,0.0000,6.8820,0.0000,6.8685,0.0000,6.5335,0.0000,6.7311,0.0000,6.6976,0.0000,6.8691,0.0000,6.8824,0.0000,6.8834,0.0000,6.9099,0.0000,6.9348,0.0000,6.9466
08/01/2006,0.0000,6.8793,0.0000,6.9352,0.0000,6.9986,0.0000,7.1635,0.0000,7.1785,0.0000,7.1826,0.0000,6.9802,0.0000,7.1027,0.0000,7.0423,0.0000,7.1735,0.0000,7.2148,0.0000,7.2373,0.0000,7.2885,0.0000,7.3559,0.0000,7.3868
09/01/2006,0.0000,4.5862,0.0000,4.6756,0.0000,4.8784,0.0000,5.0609,0.0000,5.2545,0.0000,5.2339,0.0000,4.9319,0.0000,5.3050,0.0000,5.0490,0.0000,5.3980,0.0000,5.5203,0.0000,5.8514,0.0000,6.0227,0.0000,6.2860,0.0000,6.4412
10/01/2006,0.3000,5.8442,0.1321,5.9898,0.0000,6.2470,0.0000,6.3946,0.0000,6.4548,0.0000,6.4412,0.0000,6.2020,0.0000,6.3407,0.0172,6.2199,0.0000,6.4423,0.0000,6.5355,0.0000,6.7625,0.0000,6.8330,0.0000,6.9669,0.0000,7.1407
11/01/2006,8.2011,3.3885,8.1008,3.4028,9.1194,3.5741,8.8114,3.9236,7.7229,4.1119,8.1500,4.0698,6.6221,3.7312,5.8835,4.1497,5.7488,3.8366,5.9714,4.2053,6.8379,4.3503,9.6077,4.4301,9.3280,4.4813,6.3175,4.5085,1.8164,4.4006
12/01/2006,2.1404,6.2273,3.4208,6.2980,3.3917,6.4067,2.2771,6.5561,2.8951,6.5959,2.7648,6.5994,2.8558,6.3871,2.9430,6.5564,2.9619,6.4690,3.4714,6.6011,3.5817,6.6550,3.7445,6.6925,4.7576,6.7325,6.6683,6.8083,6.8492,6.8338
13/01/2006,0.0027,5.7612,0.0005,5.8366,0.0000,5.8921,0.0000,6.0520,0.0000,6.0977,0.0000,6.0316,0.0000,5.8819,0.0000,5.9929,0.0000,5.9434,0.0000,6.0139,0.0000,5.9862,0.0000,5.9049,0.0000,5.8514,0.0000,5.6976,0.0000,5.5727
14/01/2006,0.0000,5.6313,0.0000,5.7230,0.0000,5.7583,0.0000,5.9328,0.0000,5.9828,0.0000,5.9621,0.0000,5.7338,0.0000,5.8900,0.0000,5.8381,0.0000,5.9592,0.0000,6.0110,0.0000,6.0341,0.0000,6.0722,0.0000,6.1097,0.0000,6.1382
15/01/2006,0.0000,4.9926,0.0000,5.2163,0.0000,5.3350,0.0000,5.6393,0.0000,5.5940,0.0000,5.5719,0.0000,5.1045,0.0000,5.3619,0.0000,5.3517,0.0000,5.4988,0.0000,5.5508,0.0000,5.5467,0.0000,5.5986,0.0000,5.6072,0.0000,5.5922
16/01/2006,0.0000,4.0042,0.0000,4.0476,0.0000,4.0172,0.0000,4.0526,0.0000,4.1281,0.0000,4.1410,0.0000,4.0358,0.0000,4.1177,0.0000,4.1082,0.0000,4.1880,0.0000,4.2086,0.0000,4.3424,0.0000,4.4359,0.0000,4.5544,0.0000,4.6063
17/01/2006,0.0123,5.7782,0.8671,5.9610,5.6694,6.1942,10.7829,6.4131,10.1066,6.4129,9.5042,6.4109,0.0000,5.9995,0.0000,6.1303,0.3621,6.0852,1.0286,6.2647,1.7571,6.4001,0.0000,6.4353,0.0012,6.5021,0.0000,6.5414,0.0197,6.6229
18/01/2006,0.0010,5.9540,0.1890,6.0529,1.1639,6.0486,2.2543,6.3169,2.1705,6.3481,2.0148,6.3114,0.0000,6.1187,0.0000,6.3367,0.0736,6.2374,0.2143,6.3592,0.3632,6.3905,0.0000,6.3152,0.0527,6.3074,0.8413,6.2078,1.0361,6.2144
19/01/2006,0.0339,5.9910,0.0143,6.0603,0.0000,6.0912,0.0000,6.4209,0.0000,6.4486,0.0000,6.4214,0.0000,6.0873,0.0000,6.2458,0.0018,6.1861,0.0000,6.3867,0.0000,6.4585,0.0000,6.4542,0.0000,6.5901,0.0000,6.6431,0.0000,6.5695
20/01/2006,0.0000,6.5713,0.0000,6.5915,0.0000,6.5269,0.0000,6.7996,0.0000,7.0251,0.0000,6.9219,0.1788,6.6702,0.3241,6.8329,0.0479,6.8196,0.0000,7.1029,0.0070,7.0748,0.0150,6.9622,0.0000,7.1087,0.0111,7.1534,1.2902,7.1858
21/01/2006,2.2339,7.3116,5.4712,7.3672,19.4917,7.3576,12.0457,7.4386,6.6705,7.6256,11.9359,7.5676,2.4332,7.3942,3.0190,7.5878,3.8648,7.5319,6.6714,7.6246,10.5762,7.6459,7.1550,7.6612,8.2897,7.7064,8.5587,7.7590,10.7885,7.7993
22/01/2006,9.7755,7.1907,6.8030,7.2227,2.7472,7.2159,1.0743,7.3409,3.5639,7.3813,3.0810,7.3578,18.0456,7.3056,20.6645,7.4069,15.0828,7.3259,15.8429,7.4084,17.2222,7.4974,19.1054,7.6467,11.5519,7.6810,7.0825,7.8586,5.0836,7.9577
23/01/2006,0.0132,5.6908,0.0000,5.8518,0.0000,5.9780,0.0000,6.1204,0.0000,6.1824,0.0000,6.1545,0.0000,5.8452,0.0000,6.0169,0.0000,5.9636,0.0000,6.1775,0.0000,6.2238,0.0000,6.2196,0.0000,6.3548,0.0000,6.4355,0.0000,6.5052
24/01/2006,0.0038,5.5812,0.0000,5.7128,0.0000,5.8098,0.0000,5.9683,0.0000,6.0106,0.0000,5.9933,0.0000,5.7293,0.0000,5.9939,0.0000,5.8703,0.0000,6.0397,0.0000,6.0808,0.0000,6.1335,0.0000,6.1655,0.0000,6.1973,0.0000,6.2279
25/01/2006,0.0000,6.3788,0.0000,6.4317,0.0000,6.4217,0.0000,6.5516,0.0000,6.5563,0.0000,6.5482,0.0000,6.4139,0.0000,6.4969,0.0000,6.4576,0.0000,6.5213,0.0000,6.5581,0.0000,6.5686,0.0000,6.6068,0.0000,6.6155,0.0000,6.6394
26/01/2006,0.0548,6.6934,0.0206,6.7629,0.0000,6.7284,0.0000,6.8950,0.0000,6.9667,0.0000,6.9319,0.0000,6.7821,0.0000,6.9678,0.0018,6.8831,0.0000,7.0027,0.0000,7.0122,0.0000,7.0279,0.0000,7.0600,0.0000,7.1008,0.0000,7.0918
27/01/2006,4.8067,6.2066,2.9656,6.3971,2.7167,6.4455,1.1943,6.5805,1.6197,6.5922,1.4282,6.5116,3.9802,6.2737,4.1392,6.4183,2.9984,6.4336,2.5000,6.4523,1.6187,6.4588,0.7641,6.3912,0.3177,6.3820,0.0000,6.4812,0.0000,6.5528
28/01/2006,3.7952,4.5060,3.6227,4.6934,4.1167,4.8727,1.1343,5.1576,3.0197,5.1844,2.5218,5.1769,3.7742,4.7177,5.3633,4.8797,5.0382,4.8677,9.1286,5.1953,8.3132,5.2330,5.7841,5.3139,2.7325,5.4727,0.0667,5.6885,0.1820,5.9093
29/01/2006,3.9573,5.6853,5.7846,5.8372,0.2111,6.1231,0.0000,6.5525,0.0000,6.6477,0.0000,6.6782,0.2129,6.1660,0.0354,6.6070,1.2727,6.3032,0.0000,6.8115,0.0000,6.8925,0.0000,7.1366,0.0000,7.2946,0.0000,7.4303,0.0000,7.5090
30/01/2006,1.0249,4.5676,0.7729,4.8611,2.2528,5.1292,4.0000,5.3628,4.8721,5.4261,4.7106,5.4561,4.2258,4.8595,3.4987,5.2803,2.6488,5.1131,6.2286,5.4454,7.7791,5.6301,8.3486,5.8167,6.7885,5.9642,4.1317,6.1737,2.7475,6.3475
31/01/2006,0.0538,5.3368,0.0792,5.5107,0.6111,5.6658,0.2114,5.8623,0.1066,5.8926,0.1282,5.9062,0.0000,5.5629,0.0000,5.7747,0.0038,5.6990,0.0000,5.8906,0.0139,5.9295,0.0000,5.9916,0.0016,6.0940,0.0667,6.1537,0.0590,6.1478
01/02/2006,0.1132,4.2477,0.0516,4.3231,0.0000,4.6038,0.0000,4.8691,0.0000,5.0843,0.0000,5.0433,0.0000,4.7111,0.0000,5.0763,0.0099,4.8196,0.0000,5.2734,0.0000,5.3254,0.0000,5.4900,0.0000,5.5771,0.0000,5.7112,0.0869,5.7746
02/02/2006,0.3525,4.6012,0.3599,4.7493,0.0000,4.8390,0.0000,5.0923,0.0000,5.1610,0.0000,5.1505,0.0041,4.7927,0.0000,4.9574,0.1788,4.9099,0.0000,5.1285,0.0463,5.1837,0.1777,5.0621,0.4074,5.1783,0.2270,5.1544,0.1525,5.1952
03/02/2006,0.2324,4.6806,0.0045,4.8975,0.0000,5.0057,0.0000,5.1928,0.0000,5.1030,0.0000,5.1369,0.0954,4.8055,0.0000,4.9571,0.0368,4.9309,0.0000,5.0662,0.0000,5.1053,0.0000,5.1078,0.0000,5.1623,0.0000,5.1975,0.0000,5.2321
04/02/2006,0.0000,5.0118,0.0000,5.1059,0.0000,5.0309,0.0000,5.2775,0.0000,5.2634,0.0000,5.2837,0.0000,5.0220,0.0000,5.1829,0.0000,5.1800,0.0000,5.2703,0.0000,5.3115,0.0000,5.3251,0.0000,5.4739,0.0000,5.5225,0.0000,5.5473
05/02/2006,0.0000,5.7051,0.0000,5.8437,0.0000,5.9140,0.0000,6.1571,0.0000,6.1855,0.0000,6.2230,0.0000,5.8788,0.0000,6.0559,0.0000,6.0091,0.0000,6.1731,0.0000,6.2516,0.0000,6.2631,0.0000,6.3836,0.0000,6.4054,0.0000,6.2798
06/02/2006,0.0000,5.0620,0.0000,5.1716,0.0000,5.3097,0.0000,5.5377,0.0000,5.5308,0.0000,5.5739,0.0000,5.2666,0.0000,5.4839,0.0000,5.3584,0.0000,5.5249,0.0000,5.6523,0.0000,5.7374,0.0000,5.7834,0.0000,5.9703,0.0000,6.0224
07/02/2006,0.0259,4.9246,0.0062,5.0016,0.0000,5.0591,0.0000,5.1619,0.0000,5.2160,0.0000,5.1991,0.0000,5.0617,0.0000,5.2119,0.0018,5.1318,0.0000,5.2605,0.0000,5.2778,0.0000,5.3110,0.0000,5.3498,0.0000,5.4852,0.0000,5.5495
08/02/2006,0.1002,5.7400,0.1566,5.7868,0.0000,5.7690,0.0000,5.8820,0.0000,5.9184,0.0000,5.8946,0.0000,5.7727,0.0000,5.8407,0.0054,5.8302,0.0000,5.8898,0.0000,5.9165,0.0000,5.9087,0.0000,5.9443,0.0000,5.9863,0.0000,6.0053
09/02/2006,1.6019,3.4608,0.9794,3.6276,2.1306,3.7748,1.5286,4.3000,1.1279,4.3997,1.3148,4.4008,0.3696,3.7184,0.5608,4.0753,0.6458,3.9429,0.6571,4.3854,1.0280,4.5518,0.9559,4.5234,0.4893,4.6638,0.0778,4.7013,0.3607,4.7195
10/02/2006,1.0672,4.3054,2.0839,4.4594,1.4972,4.5771,0.3343,4.8577,0.5902,4.8460,0.4824,4.9016,1.6088,4.4360,1.1696,4.6745,1.0023,4.6113,1.2000,4.8294,0.9518,4.9382,0.4586,4.9745,0.2243,5.0780,0.2794,5.2187,0.3672,5.2542
11/02/2006,0.0000,4.4581,0.0184,4.5714,0.0000,4.6673,0.0000,4.9508,0.0000,4.9619,0.0000,4.9587,0.0000,4.6072,0.0000,4.7501,0.0050,4.6956,0.0000,4.8621,0.0000,4.9534,0.0000,4.9243,0.0000,5.0267,0.0000,5.0034,0.0000,5.0307
12/02/2006,0.0000,5.3969,0.0000,5.4419,0.0000,5.4052,0.0000,5.5792,0.0000,5.6598,0.0000,5.6260,0.0000,5.4981,0.0000,5.6720,0.0000,5.5722,0.0000,5.6800,0.0000,5.7090,0.0000,5.7338,0.0000,5.7638,0.0000,5.7690,0.0000,5.7969
13/02/2006,0.0038,4.6479,0.0000,4.7807,0.0000,4.8647,0.0000,5.1217,0.0000,5.1522,0.0000,5.1379,0.0000,4.8339,0.0000,5.0376,0.0000,4.9380,0.0000,5.1269,0.0000,5.2380,0.0000,5.2890,0.0000,5.3430,0.0000,5.4236,0.0000,5.5605
14/02/2006,0.0000,4.7504,0.0000,4.9391,0.0000,5.0928,0.0000,5.3878,0.0000,5.3755,0.0000,5.4004,0.0000,4.9770,0.0000,5.2348,0.0000,5.1154,0.0000,5.3148,0.0000,5.4301,0.0000,5.5040,0.0000,5.6058,0.0000,5.7439,0.0000,5.7692
15/02/2006,0.0000,5.0517,0.0000,5.2718,0.0000,5.5000,0.0000,5.6722,0.0000,5.6667,0.0000,5.6644,0.0000,5.2697,0.0000,5.4513,0.0000,5.3918,0.0000,5.5206,0.0000,5.6197,0.0000,5.6690,0.0000,5.7177,0.0000,5.6978,0.0000,5.7163
16/02/2006,0.0010,5.6055,0.0019,5.7299,0.0000,5.9434,0.0000,6.0741,0.0000,6.0914,0.0000,6.0947,0.0097,5.7870,0.0114,5.8816,0.0000,5.8223,0.0000,5.9520,0.0000,6.1041,0.0000,6.1267,0.0000,6.1585,0.0000,6.3143,0.0000,6.3265
17/02/2006,0.0000,5.8127,0.0000,5.8252,0.0000,5.8166,0.0000,5.8786,0.0000,5.9320,0.0000,5.9008,0.0000,5.8888,0.0000,5.9862,0.0000,5.9345,0.0000,5.9680,0.0000,5.9690,0.0000,5.9485,0.0000,5.9654,0.0000,5.9713,0.0000,6.0356
18/02/2006,0.0000,4.9425,0.0000,5.0498,0.0000,5.1597,0.0000,5.3644,0.0000,5.4014,0.0000,5.3821,0.0000,5.1597,0.0000,5.3818,0.0000,5.2648,0.0000,5.4583,0.0000,5.4640,0.0000,5.4806,0.0000,5.5153,0.0000,5.5499,0.0000,5.7259
19/02/2006,0.0000,4.1224,0.0000,4.1749,0.0000,4.2316,0.0000,4.3612,0.0000,4.5608,0.0000,4.4904,0.0000,4.3457,0.0000,4.5655,0.0000,4.4393,0.0000,4.6380,0.0000,4.6745,0.0000,4.8232,0.0000,4.8644,0.0000,4.8906,0.0000,4.9221
20/02/2006,0.0000,4.8398,0.0000,4.9268,0.0000,5.0454,0.0000,5.2936,0.0000,5.2119,0.0000,5.2676,0.0000,5.0301,0.0000,5.1687,0.0000,5.0771,0.0000,5.2247,0.0000,5.2809,0.0000,5.3686,0.0000,5.4437,0.0000,5.5227,0.0000,5.5573
21/02/2006,0.0063,5.0234,0.0003,5.2071,0.0000,5.3630,0.0000,5.4845,0.0000,5.5235,0.0000,5.5077,0.0000,5.1591,0.0000,5.3639,0.0000,5.3332,0.0000,5.5106,0.0000,5.5246,0.0000,5.5161,0.0000,5.5395,0.0000,5.6150,0.0000,5.7011
